@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
119,1240.245239,8,0.118988
119,1315.478516,9,0.127045
119,1386.63623,10,0.131958
119,1454.316284,11,0.137573
119,1518.983887,12,0.141785
120,1240.245239,8,0.119965
120,1315.478516,9,0.125824
120,1386.63623,10,0.133148
120,1454.316284,11,0.136688
120,1518.983887,12,0.144409
121,1240.245239,8,0.126862
121,1315.478516,9,0.126129
121,1386.63623,10,0.132721
121,1454.316284,11,0.140778
121,1518.983887,12,0.142883
122,1240.245239,8,0.122742
122,1315.478516,9,0.128601
122,1386.63623,10,0.138123
122,1454.316284,11,0.145447
122,1518.983887,12,0.151184
123,1240.245239,8,0.124573
123,1315.478516,9,0.134094
123,1386.63623,10,0.142151
123,1454.316284,11,0.145081
123,1518.983887,12,0.146545
124,1240.245239,8,0.13089
124,1315.478516,9,0.130127
124,1386.63623,10,0.135315
124,1454.316284,11,0.144836
124,1518.983887,12,0.149231
125,1240.245239,8,0.131866
125,1315.478516,9,0.134918
125,1386.63623,10,0.136444
125,1454.316284,11,0.142395
125,1518.983887,12,0.147522
126,1240.245239,8,0.12674
126,1315.478516,9,0.143524
126,1386.63623,10,0.138184
126,1454.316284,11,0.146545
126,1518.983887,12,0.15094
127,1240.245239,8,0.127716
127,1315.478516,9,0.13382
127,1386.63623,10,0.139923
127,1454.316284,11,0.147552
127,1518.983887,12,0.149078
128,1240.245239,8,0.128876
128,1315.478516,9,0.133484
128,1386.63623,10,0.14035
128,1454.316284,11,0.146454
128,1518.983887,12,0.151794
129,1240.245239,8,0.128235
129,1315.478516,9,0.135376
129,1386.63623,10,0.143829
129,1454.316284,11,0.147644
129,1518.983887,12,0.152985
130,1240.245239,8,0.137909
130,1315.478516,9,0.135529
130,1386.63623,10,0.145752
130,1454.316284,11,0.149567
130,1518.983887,12,0.154144
131,1240.245239,8,0.141235
131,1315.478516,9,0.138855
131,1386.63623,10,0.14679
131,1454.316284,11,0.156097
131,1518.983887,12,0.156097
132,1240.245239,8,0.131226
132,1315.478516,9,0.147888
132,1386.63623,10,0.145508
132,1454.316284,11,0.150269
132,1518.983887,12,0.15741
133,1240.245239,8,0.137146
133,1315.478516,9,0.138733
133,1386.63623,10,0.145874
133,1454.316284,11,0.151428
133,1518.983887,12,0.157776
134,1240.245239,8,0.138153
134,1315.478516,9,0.139801
134,1386.63623,10,0.147003
134,1454.316284,11,0.158112
134,1518.983887,12,0.160492
135,1240.245239,8,0.136597
135,1315.478516,9,0.148956
135,1386.63623,10,0.147308
135,1454.316284,11,0.155304
135,1518.983887,12,0.167206
136,1240.245239,8,0.136749
136,1315.478516,9,0.143341
136,1386.63623,10,0.149933
136,1454.316284,11,0.160461
136,1518.983887,12,0.167603
137,1240.245239,8,0.142822
137,1315.478516,9,0.142822
137,1386.63623,10,0.149414
137,1454.316284,11,0.155182
137,1518.983887,12,0.16095
138,1240.245239,8,0.139801
138,1315.478516,9,0.147217
138,1386.63623,10,0.150513
138,1454.316284,11,0.159576
138,1518.983887,12,0.165344
139,1240.245239,8,0.139832
139,1315.478516,9,0.149963
139,1386.63623,10,0.153259
139,1454.316284,11,0.165619
139,1518.983887,12,0.165619
140,1240.245239,8,0.139893
140,1315.478516,9,0.148438
140,1386.63623,10,0.159332
140,1454.316284,11,0.159332
140,1518.983887,12,0.168396
141,1240.245239,8,0.14267
141,1315.478516,9,0.15036
141,1386.63623,10,0.154633
141,1454.316284,11,0.163086
141,1518.983887,12,0.170502
142,1240.245239,8,0.142059
142,1315.478516,9,0.14975
142,1386.63623,10,0.154877
142,1454.316284,11,0.160858
142,1518.983887,12,0.16684
143,1240.245239,8,0.143982
143,1315.478516,9,0.149139
143,1386.63623,10,0.157684
143,1454.316284,11,0.161957
143,1518.983887,12,0.17392
144,1240.245239,8,0.143921
144,1315.478516,9,0.15274
144,1386.63623,10,0.157013
144,1454.316284,11,0.162994
144,1518.983887,12,0.176666
145,1240.245239,8,0.155579
145,1315.478516,9,0.152039
145,1386.63623,10,0.159943
145,1454.316284,11,0.164215
145,1518.983887,12,0.171906
146,1240.245239,8,0.148682
146,1315.478516,9,0.152222
146,1386.63623,10,0.160187
146,1454.316284,11,0.172333
146,1518.983887,12,0.171478
147,1240.245239,8,0.151489
147,1315.478516,9,0.153259
147,1386.63623,10,0.161224
147,1454.316284,11,0.168304
147,1518.983887,12,0.178711
148,1240.245239,8,0.149841
148,1315.478516,9,0.154266
148,1386.63623,10,0.163116
148,1454.316284,11,0.171082
148,1518.983887,12,0.185059
149,1240.245239,8,0.153564
149,1315.478516,9,0.158966
149,1386.63623,10,0.164276
149,1454.316284,11,0.170471
149,1518.983887,12,0.175781
150,1240.245239,8,0.149994
150,1315.478516,9,0.156403
150,1386.63623,10,0.163727
150,1454.316284,11,0.175232
150,1518.983887,12,0.177887
151,1240.245239,8,0.15741
151,1315.478516,9,0.160156
151,1386.63623,10,0.164734
151,1454.316284,11,0.171997
151,1518.983887,12,0.179077
152,1240.245239,8,0.152954
152,1315.478516,9,0.159363
152,1386.63623,10,0.168518
152,1454.316284,11,0.177673
152,1518.983887,12,0.181213
153,1240.245239,8,0.157654
153,1315.478516,9,0.159485
153,1386.63623,10,0.16864
153,1454.316284,11,0.177795
153,1518.983887,12,0.180542
154,1240.245239,8,0.153076
154,1315.478516,9,0.167084
154,1386.63623,10,0.177155
154,1454.316284,11,0.183563
154,1518.983887,12,0.183563
155,1240.245239,8,0.154083
155,1315.478516,9,0.161652
155,1386.63623,10,0.171936
155,1454.316284,11,0.182922
155,1518.983887,12,0.185669
156,1240.245239,8,0.155029
